CustomerID,SignupDate,ChurnDate,Plan,MonthlyCharge,TenureMonths,IsChurned,ChurnReason,TotalCharges,SupportTickets,UsageFrequency
CUST-0981,2024-05-12,,Standard,19.99,10,0,N/A,199.9,3,Medium
CUST-0982,2024-11-21,2025-01-20,Standard,19.99,2,1,Found better alternative,39.98,3,Medium
CUST-0983,2024-04-27,,Basic,9.99,16,0,N/A,159.84,0,Low
CUST-0984,2024-11-19,,Basic,9.99,20,0,N/A,199.8,2,Medium
CUST-0985,2024-10-01,2025-04-29,Basic,9.99,7,1,Other,69.93,6,High
CUST-0986,2024-07-30,,Basic,9.99,2,0,N/A,19.98,7,High
CUST-0987,2024-08-12,,Premium,29.99,1,0,N/A,29.99,5,Medium
CUST-0988,2024-01-20,,Basic,9.99,19,0,N/A,189.81,8,Low
CUST-0989,2024-04-22,,Basic,9.99,4,0,N/A,39.96,6,Medium
CUST-0990,2024-05-19,,Basic,9.99,22,0,N/A,219.78,0,Medium
CUST-0991,2024-02-16,2024-04-16,Standard,19.99,2,1,Technical issues,39.98,4,High
CUST-0992,2024-01-01,,Standard,19.99,14,0,N/A,279.86,6,Medium
CUST-0993,2024-03-30,2024-05-29,Basic,9.99,2,1,Poor customer service,19.98,6,Low
CUST-0994,2024-05-21,,Basic,9.99,15,0,N/A,149.85,5,Medium
CUST-0995,2024-11-15,,Basic,9.99,12,0,N/A,119.88,7,Low
CUST-0996,2024-02-07,2024-07-06,Basic,9.99,5,1,Other,49.95,5,Medium
CUST-0997,2024-10-19,,Standard,19.99,20,0,N/A,399.8,5,High
CUST-0998,2024-05-18,,Standard,19.99,7,0,N/A,139.93,4,Medium
CUST-0999,2024-12-21,2026-09-12,Basic,9.99,21,1,Technical issues,209.79,7,High
CUST-1000,2024-11-28,,Basic,9.99,10,0,N/A,99.9,1,High
CUST-1001,2024-09-15,,Premium,29.99,14,0,N/A,419.86,6,Medium
CUST-1002,2024-06-09,,Basic,9.99,14,0,N/A,139.86,4,High
CUST-1003,2024-06-26,,Standard,19.99,5,0,N/A,99.95,4,Low
CUST-1004,2024-01-10,,Basic,9.99,18,0,N/A,179.82,3,Medium
CUST-1005,2024-09-17,,Basic,9.99,14,0,N/A,139.86,3,Medium
CUST-1006,2024-05-17,2024-07-16,Basic,9.99,2,1,Price too high,19.98,1,Low
CUST-1007,2024-06-20,2025-06-15,Standard,19.99,12,1,Found better alternative,239.88,4,High
CUST-1008,2024-01-13,,Premium,29.99,22,0,N/A,659.78,1,High
CUST-1009,2024-06-16,,Basic,9.99,6,0,N/A,59.94,4,Low
CUST-1010,2024-05-09,,Basic,9.99,4,0,N/A,39.96,0,Medium
CUST-1011,2024-03-24,,Basic,9.99,13,0,N/A,129.87,6,Low
CUST-1012,2024-11-16,,Basic,9.99,4,0,N/A,39.96,7,Medium
CUST-1013,2024-11-14,2026-09-05,Basic,9.99,22,1,Other,219.78,7,Medium
CUST-1014,2024-04-10,2025-06-04,Basic,9.99,14,1,Poor customer service,139.86,8,Medium
CUST-1015,2024-11-24,,Standard,19.99,16,0,N/A,319.84,9,High
CUST-1016,2024-09-29,,Basic,9.99,4,0,N/A,39.96,5,High
CUST-1017,2024-09-21,,Basic,9.99,1,0,N/A,9.99,4,Medium
CUST-1018,2024-02-07,,Premium,29.99,13,0,N/A,389.87,2,Medium
CUST-1019,2024-04-03,,Basic,9.99,4,0,N/A,39.96,6,Medium
CUST-1020,2024-04-04,2025-11-25,Premium,29.99,20,1,No longer needed,599.8,1,Low
CUST-1021,2024-10-31,,Basic,9.99,18,0,N/A,179.82,9,Low
CUST-1022,2024-03-09,2024-09-05,Premium,29.99,6,1,Poor customer service,179.94,9,High
CUST-1023,2024-11-13,,Standard,19.99,3,0,N/A,59.97,0,High
CUST-1024,2024-08-23,,Premium,29.99,23,0,N/A,689.77,8,Low
CUST-1025,2024-11-29,,Premium,29.99,13,0,N/A,389.87,9,Low
CUST-1026,2024-05-16,,Basic,9.99,16,0,N/A,159.84,5,Medium
CUST-1027,2024-03-16,,Premium,29.99,5,0,N/A,149.95,3,Low
CUST-1028,2024-02-04,,Basic,9.99,4,0,N/A,39.96,3,Medium
CUST-1029,2024-01-01,2025-09-22,Basic,9.99,21,1,Poor customer service,209.79,7,Medium
CUST-1030,2024-10-22,,Basic,9.99,8,0,N/A,79.92,6,Medium
CUST-1031,2024-11-15,,Standard,19.99,19,0,N/A,379.81,8,Low
CUST-1032,2024-02-29,2025-04-24,Basic,9.99,14,1,Price too high,139.86,6,Medium
CUST-1033,2024-11-15,2025-06-13,Standard,19.99,7,1,Technical issues,139.93,8,Low
CUST-1034,2024-12-14,2026-02-07,Standard,19.99,14,1,Other,279.86,3,High
CUST-1035,2024-11-23,,Standard,19.99,6,0,N/A,119.94,2,Medium
CUST-1036,2024-09-23,2025-09-18,Premium,29.99,12,1,Other,359.88,7,Low
CUST-1037,2024-12-26,,Basic,9.99,16,0,N/A,159.84,5,High
CUST-1038,2024-08-16,,Basic,9.99,17,0,N/A,169.83,1,Low
CUST-1039,2024-09-26,,Basic,9.99,13,0,N/A,129.87,7,High
CUST-1040,2024-11-11,,Basic,9.99,23,0,N/A,229.77,9,Low
CUST-1041,2024-10-12,,Basic,9.99,14,0,N/A,139.86,0,Medium
CUST-1042,2024-10-17,,Basic,9.99,7,0,N/A,69.93,0,High
CUST-1043,2024-07-31,,Basic,9.99,14,0,N/A,139.86,8,Low
CUST-1044,2024-06-13,,Premium,29.99,15,0,N/A,449.85,4,Medium
CUST-1045,2024-01-05,,Standard,19.99,12,0,N/A,239.88,8,Low
CUST-1046,2024-12-04,2026-04-28,Basic,9.99,17,1,Price too high,169.83,9,Medium
CUST-1047,2024-03-18,2024-12-13,Standard,19.99,9,1,Other,179.91,8,Low
CUST-1048,2024-03-02,,Basic,9.99,22,0,N/A,219.78,3,High
CUST-1049,2024-05-11,2025-08-04,Basic,9.99,15,1,Other,149.85,5,Medium
CUST-1050,2024-03-29,,Standard,19.99,12,0,N/A,239.88,3,Low
CUST-1051,2024-08-24,,Basic,9.99,2,0,N/A,19.98,7,Medium
CUST-1052,2024-02-11,,Basic,9.99,5,0,N/A,49.95,1,High
CUST-1053,2024-03-29,,Premium,29.99,13,0,N/A,389.87,3,Medium
CUST-1054,2024-10-22,2026-06-14,Premium,29.99,20,1,Poor customer service,599.8,5,High
CUST-1055,2024-11-23,,Standard,19.99,23,0,N/A,459.77,6,Medium
CUST-1056,2024-10-21,,Standard,19.99,8,0,N/A,159.92,4,High
CUST-1057,2024-04-13,,Standard,19.99,14,0,N/A,279.86,9,Medium
CUST-1058,2024-01-14,,Basic,9.99,15,0,N/A,149.85,6,Low
CUST-1059,2024-10-14,2025-09-09,Basic,9.99,11,1,Other,109.89,4,High
CUST-1060,2024-06-27,2024-07-27,Basic,9.99,1,1,Found better alternative,9.99,9,Medium
CUST-1061,2024-05-04,,Basic,9.99,21,0,N/A,209.79,1,Medium
CUST-1062,2024-12-18,2025-03-18,Standard,19.99,3,1,Other,59.97,8,Medium
CUST-1063,2024-01-23,,Basic,9.99,17,0,N/A,169.83,4,Medium
CUST-1064,2024-03-03,2025-09-24,Premium,29.99,19,1,No longer needed,569.81,0,Medium
CUST-1065,2024-05-22,,Premium,29.99,14,0,N/A,419.86,6,Low
CUST-1066,2024-06-01,,Standard,19.99,22,0,N/A,439.78,5,Low
CUST-1067,2024-05-24,,Standard,19.99,23,0,N/A,459.77,0,Medium
CUST-1068,2024-08-12,,Premium,29.99,8,0,N/A,239.92,0,Medium
CUST-1069,2024-11-04,,Basic,9.99,13,0,N/A,129.87,3,Low
CUST-1070,2024-04-13,,Standard,19.99,20,0,N/A,399.8,3,Medium
CUST-1071,2024-04-13,,Basic,9.99,3,0,N/A,29.97,6,Medium
CUST-1072,2024-02-08,2024-07-07,Standard,19.99,5,1,No longer needed,99.95,8,Medium
CUST-1073,2024-07-16,,Basic,9.99,9,0,N/A,89.91,9,Medium
CUST-1074,2024-05-13,,Premium,29.99,6,0,N/A,179.94,2,High
CUST-1075,2024-03-07,,Premium,29.99,22,0,N/A,659.78,1,Medium
CUST-1076,2024-06-27,2024-08-26,Basic,9.99,2,1,Poor customer service,19.98,0,Medium
CUST-1077,2024-02-11,,Basic,9.99,13,0,N/A,129.87,3,Medium
CUST-1078,2024-01-15,2024-06-13,Premium,29.99,5,1,Technical issues,149.95,4,Low
CUST-1079,2024-04-20,2024-12-16,Basic,9.99,8,1,Price too high,79.92,7,Low
CUST-1080,2024-06-05,,Premium,29.99,23,0,N/A,689.77,9,Low
CUST-1081,2024-10-15,,Standard,19.99,1,0,N/A,19.99,1,Medium
CUST-1082,2024-08-18,,Basic,9.99,20,0,N/A,199.8,0,Medium
CUST-1083,2024-06-05,,Basic,9.99,12,0,N/A,119.88,1,Medium
CUST-1084,2024-02-07,2025-12-28,Basic,9.99,23,1,Price too high,229.77,8,Medium
CUST-1085,2024-04-06,2025-03-02,Standard,19.99,11,1,Poor customer service,219.89,4,Medium
CUST-1086,2024-10-15,,Basic,9.99,7,0,N/A,69.93,5,High
CUST-1087,2024-09-10,,Standard,19.99,15,0,N/A,299.85,0,Low
CUST-1088,2024-07-14,2026-05-05,Basic,9.99,22,1,Price too high,219.78,0,Medium
CUST-1089,2024-03-26,,Standard,19.99,11,0,N/A,219.89,5,Low
CUST-1090,2024-11-17,,Premium,29.99,22,0,N/A,659.78,0,Medium
CUST-1091,2024-01-10,,Premium,29.99,16,0,N/A,479.84,2,Medium
CUST-1092,2024-01-05,,Basic,9.99,3,0,N/A,29.97,2,High
CUST-1093,2024-05-02,2025-12-23,Premium,29.99,20,1,Technical issues,599.8,6,Medium
CUST-1094,2024-11-25,,Standard,19.99,14,0,N/A,279.86,2,Medium
CUST-1095,2024-12-18,,Standard,19.99,3,0,N/A,59.97,8,Medium
CUST-1096,2024-04-27,2024-05-27,Premium,29.99,1,1,Other,29.99,6,Low
CUST-1097,2024-10-20,,Basic,9.99,21,0,N/A,209.79,6,Medium
CUST-1098,2024-06-07,2025-08-31,Basic,9.99,15,1,Found better alternative,149.85,9,Medium
CUST-1099,2024-10-29,,Premium,29.99,1,0,N/A,29.99,8,Low
CUST-1100,2024-08-15,,Basic,9.99,17,0,N/A,169.83,9,High
CUST-1101,2024-12-30,2025-02-28,Premium,29.99,2,1,Other,59.98,0,High
CUST-1102,2024-08-03,,Premium,29.99,20,0,N/A,599.8,9,High
CUST-1103,2024-07-02,,Basic,9.99,6,0,N/A,59.94,7,Medium
CUST-1104,2024-01-15,,Premium,29.99,8,0,N/A,239.92,1,Medium
CUST-1105,2024-06-05,,Basic,9.99,16,0,N/A,159.84,8,Low
CUST-1106,2024-05-15,,Standard,19.99,19,0,N/A,379.81,9,Medium
CUST-1107,2024-09-17,2024-10-17,Standard,19.99,1,1,Technical issues,19.99,3,High
CUST-1108,2024-06-05,2024-09-03,Premium,29.99,3,1,Found better alternative,89.97,6,Low
CUST-1109,2024-02-16,2024-05-16,Basic,9.99,3,1,Other,29.97,7,Medium
CUST-1110,2024-11-19,,Basic,9.99,5,0,N/A,49.95,0,Medium
CUST-1111,2024-11-27,,Standard,19.99,12,0,N/A,239.88,5,High
CUST-1112,2024-06-21,,Standard,19.99,12,0,N/A,239.88,6,Medium
CUST-1113,2024-05-09,2025-12-30,Standard,19.99,20,1,No longer needed,399.8,7,High
CUST-1114,2024-04-04,,Basic,9.99,13,0,N/A,129.87,7,Medium
CUST-1115,2024-04-24,,Basic,9.99,20,0,N/A,199.8,1,Medium
CUST-1116,2024-08-30,2025-05-27,Basic,9.99,9,1,Technical issues,89.91,8,High
CUST-1117,2024-10-18,,Premium,29.99,7,0,N/A,209.93,0,High
CUST-1118,2024-10-08,,Basic,9.99,4,0,N/A,39.96,4,Low
CUST-1119,2024-10-25,2026-05-18,Basic,9.99,19,1,Poor customer service,189.81,7,High
CUST-1120,2024-10-09,2026-07-31,Premium,29.99,22,1,Technical issues,659.78,6,Low
CUST-1121,2024-03-09,,Basic,9.99,19,0,N/A,189.81,0,Medium
CUST-1122,2024-05-27,,Premium,29.99,6,0,N/A,179.94,6,High
CUST-1123,2024-01-11,2025-02-04,Standard,19.99,13,1,No longer needed,259.87,1,High
CUST-1124,2024-09-10,,Premium,29.99,11,0,N/A,329.89,9,High
CUST-1125,2024-11-25,,Basic,9.99,13,0,N/A,129.87,8,Medium
CUST-1126,2024-12-25,,Basic,9.99,13,0,N/A,129.87,4,High
CUST-1127,2024-02-07,,Standard,19.99,22,0,N/A,439.78,2,Medium
CUST-1128,2024-05-13,,Premium,29.99,20,0,N/A,599.8,1,Low
CUST-1129,2024-07-18,,Standard,19.99,15,0,N/A,299.85,9,High
CUST-1130,2024-01-23,,Basic,9.99,21,0,N/A,209.79,4,High
CUST-1131,2024-10-29,,Standard,19.99,13,0,N/A,259.87,8,Low
CUST-1132,2024-12-11,2026-10-02,Standard,19.99,22,1,Other,439.78,3,High
CUST-1133,2024-10-28,2025-09-23,Standard,19.99,11,1,Other,219.89,2,Low
CUST-1134,2024-12-28,2026-07-21,Standard,19.99,19,1,Other,379.81,1,High
CUST-1135,2024-08-05,,Premium,29.99,8,0,N/A,239.92,0,Medium
CUST-1136,2024-05-20,,Standard,19.99,20,0,N/A,399.8,8,High
CUST-1137,2024-04-13,,Basic,9.99,8,0,N/A,79.92,6,High
CUST-1138,2024-07-28,2025-05-24,Basic,9.99,10,1,Technical issues,99.9,6,Medium
CUST-1139,2024-04-20,,Basic,9.99,16,0,N/A,159.84,0,Medium
CUST-1140,2024-04-13,,Basic,9.99,19,0,N/A,189.81,7,Medium
CUST-1141,2024-11-11,2026-10-02,Basic,9.99,23,1,Poor customer service,229.77,7,Medium
CUST-1142,2024-06-19,,Basic,9.99,11,0,N/A,109.89,1,Medium
CUST-1143,2024-12-21,,Basic,9.99,13,0,N/A,129.87,0,High
CUST-1144,2024-11-19,2025-08-16,Basic,9.99,9,1,Price too high,89.91,5,High
CUST-1145,2024-05-12,2026-01-02,Premium,29.99,20,1,Found better alternative,599.8,9,High
CUST-1146,2024-10-19,,Premium,29.99,19,0,N/A,569.81,3,Medium
CUST-1147,2024-11-23,2026-03-18,Basic,9.99,16,1,Technical issues,159.84,4,Medium
CUST-1148,2024-05-06,,Premium,29.99,7,0,N/A,209.93,3,Medium
CUST-1149,2024-04-15,2025-11-06,Standard,19.99,19,1,Technical issues,379.81,0,High
CUST-1150,2024-04-01,,Basic,9.99,12,0,N/A,119.88,6,Medium
CUST-1151,2024-10-13,,Basic,9.99,15,0,N/A,149.85,1,High
CUST-1152,2024-02-20,,Standard,19.99,23,0,N/A,459.77,9,Low
CUST-1153,2024-01-29,2025-03-24,Standard,19.99,14,1,No longer needed,279.86,9,Medium
CUST-1154,2024-10-22,,Standard,19.99,11,0,N/A,219.89,7,Medium
CUST-1155,2024-10-23,,Basic,9.99,10,0,N/A,99.9,7,Medium
CUST-1156,2024-08-01,,Basic,9.99,11,0,N/A,109.89,8,Low
CUST-1157,2024-09-23,2025-03-22,Basic,9.99,6,1,Found better alternative,59.94,1,High
CUST-1158,2024-09-13,,Basic,9.99,2,0,N/A,19.98,9,Medium
CUST-1159,2024-10-28,,Basic,9.99,11,0,N/A,109.89,9,High
CUST-1160,2024-04-10,,Basic,9.99,19,0,N/A,189.81,3,Low
CUST-1161,2024-12-11,,Premium,29.99,6,0,N/A,179.94,9,Medium
CUST-1162,2024-04-19,,Premium,29.99,14,0,N/A,419.86,8,Medium
CUST-1163,2024-06-30,,Basic,9.99,20,0,N/A,199.8,4,Medium
CUST-1164,2024-11-08,,Premium,29.99,6,0,N/A,179.94,5,Medium
CUST-1165,2024-01-01,,Basic,9.99,17,0,N/A,169.83,2,Medium
CUST-1166,2024-11-14,2025-09-10,Basic,9.99,10,1,Price too high,99.9,2,High
CUST-1167,2024-02-24,,Basic,9.99,1,0,N/A,9.99,0,Medium
CUST-1168,2024-05-28,,Standard,19.99,3,0,N/A,59.97,7,Medium
CUST-1169,2024-11-04,2025-07-02,Premium,29.99,8,1,No longer needed,239.92,3,Medium
CUST-1170,2024-05-16,,Standard,19.99,8,0,N/A,159.92,4,Low
CUST-1171,2024-07-20,2026-03-12,Basic,9.99,20,1,Other,199.8,0,Medium
CUST-1172,2024-11-08,,Standard,19.99,22,0,N/A,439.78,2,Medium
CUST-1173,2024-04-26,,Basic,9.99,15,0,N/A,149.85,2,High
CUST-1174,2024-06-02,,Premium,29.99,7,0,N/A,209.93,2,Medium
CUST-1175,2024-10-17,2025-09-12,Standard,19.99,11,1,Price too high,219.89,5,Low
CUST-1176,2024-03-03,,Basic,9.99,7,0,N/A,69.93,7,High
CUST-1177,2024-08-31,,Standard,19.99,4,0,N/A,79.96,7,High
CUST-1178,2024-01-25,2025-01-19,Standard,19.99,12,1,No longer needed,239.88,8,High
CUST-1179,2024-03-30,,Basic,9.99,6,0,N/A,59.94,8,High
CUST-1180,2024-03-15,,Standard,19.99,14,0,N/A,279.86,3,Low
CUST-1181,2024-10-20,,Basic,9.99,12,0,N/A,119.88,3,High
CUST-1182,2024-07-28,2025-06-23,Standard,19.99,11,1,Price too high,219.89,5,Low
CUST-1183,2024-12-12,,Premium,29.99,19,0,N/A,569.81,3,Low
CUST-1184,2024-01-17,,Premium,29.99,21,0,N/A,629.79,0,Medium
CUST-1185,2024-05-07,,Standard,19.99,5,0,N/A,99.95,6,Low
CUST-1186,2024-12-29,,Standard,19.99,14,0,N/A,279.86,7,Medium
CUST-1187,2024-09-07,2026-05-30,Basic,9.99,21,1,Poor customer service,209.79,0,Low
CUST-1188,2024-06-27,2025-10-20,Standard,19.99,16,1,Found better alternative,319.84,2,Medium
CUST-1189,2024-06-30,2025-07-25,Basic,9.99,13,1,Poor customer service,129.87,2,Medium
CUST-1190,2024-05-31,2026-03-22,Basic,9.99,22,1,No longer needed,219.78,9,High
CUST-1191,2024-01-25,,Basic,9.99,22,0,N/A,219.78,2,Medium
CUST-1192,2024-06-28,,Basic,9.99,20,0,N/A,199.8,5,Medium
CUST-1193,2024-07-16,2026-05-07,Standard,19.99,22,1,Poor customer service,439.78,5,High
CUST-1194,2024-12-09,,Basic,9.99,4,0,N/A,39.96,9,Medium
CUST-1195,2024-06-09,,Standard,19.99,11,0,N/A,219.89,0,Medium
CUST-1196,2024-06-25,2025-11-17,Basic,9.99,17,1,Technical issues,169.83,5,Medium
CUST-1197,2024-10-11,,Basic,9.99,7,0,N/A,69.93,5,Medium
CUST-1198,2024-03-03,2025-04-27,Standard,19.99,14,1,Poor customer service,279.86,8,Low
CUST-1199,2024-05-29,,Basic,9.99,11,0,N/A,109.89,2,Low
CUST-1200,2024-06-02,,Basic,9.99,22,0,N/A,219.78,6,Medium
CUST-1201,2024-06-04,,Standard,19.99,9,0,N/A,179.91,9,High
CUST-1202,2024-02-18,,Basic,9.99,23,0,N/A,229.77,7,Low
CUST-1203,2024-12-02,2025-12-27,Premium,29.99,13,1,Poor customer service,389.87,4,Medium
CUST-1204,2024-03-24,,Basic,9.99,23,0,N/A,229.77,1,Medium
CUST-1205,2024-12-26,,Basic,9.99,18,0,N/A,179.82,2,Medium
CUST-1206,2024-06-25,,Standard,19.99,11,0,N/A,219.89,4,Medium
CUST-1207,2024-05-27,,Basic,9.99,15,0,N/A,149.85,4,Low
CUST-1208,2024-04-27,,Basic,9.99,22,0,N/A,219.78,8,High
CUST-1209,2024-12-07,2026-06-30,Basic,9.99,19,1,Technical issues,189.81,6,Medium
CUST-1210,2024-03-03,,Basic,9.99,1,0,N/A,9.99,2,High
CUST-1211,2024-07-07,2024-11-04,Premium,29.99,4,1,Other,119.96,2,High
CUST-1212,2024-12-25,2026-02-18,Basic,9.99,14,1,Other,139.86,3,Medium
CUST-1213,2024-02-18,,Standard,19.99,14,0,N/A,279.86,2,Medium
CUST-1214,2024-11-22,,Premium,29.99,3,0,N/A,89.97,7,High
CUST-1215,2024-09-13,2026-02-05,Basic,9.99,17,1,Poor customer service,169.83,4,High
CUST-1216,2024-08-11,,Premium,29.99,3,0,N/A,89.97,9,Medium
CUST-1217,2024-05-20,,Basic,9.99,16,0,N/A,159.84,9,Medium
CUST-1218,2024-08-02,,Premium,29.99,14,0,N/A,419.86,6,Medium
CUST-1219,2024-07-29,2026-03-21,Basic,9.99,20,1,Other,199.8,4,High
CUST-1220,2024-11-13,2025-12-08,Standard,19.99,13,1,Technical issues,259.87,3,Medium
CUST-1221,2024-02-01,2025-04-26,Basic,9.99,15,1,Price too high,149.85,3,Low
CUST-1222,2024-06-06,,Basic,9.99,14,0,N/A,139.86,3,High
CUST-1223,2024-10-11,,Standard,19.99,19,0,N/A,379.81,8,High
CUST-1224,2024-10-31,,Standard,19.99,6,0,N/A,119.94,8,High
CUST-1225,2024-10-12,,Basic,9.99,10,0,N/A,99.9,3,High
CUST-1226,2024-05-23,,Basic,9.99,15,0,N/A,149.85,9,Medium
CUST-1227,2024-01-19,2025-10-10,Standard,19.99,21,1,Found better alternative,419.79,1,Medium
CUST-1228,2024-01-18,2025-11-08,Standard,19.99,22,1,Other,439.78,8,Medium
CUST-1229,2024-09-13,,Premium,29.99,20,0,N/A,599.8,5,High
CUST-1230,2024-03-18,,Standard,19.99,6,0,N/A,119.94,3,Low
CUST-1231,2024-06-23,,Premium,29.99,23,0,N/A,689.77,0,Medium
CUST-1232,2024-07-12,,Standard,19.99,10,0,N/A,199.9,7,Low
CUST-1233,2024-04-22,2024-11-18,Basic,9.99,7,1,Other,69.93,9,Medium
CUST-1234,2024-04-23,2026-02-12,Basic,9.99,22,1,Other,219.78,0,Medium
CUST-1235,2024-08-09,,Standard,19.99,17,0,N/A,339.83,3,Medium
CUST-1236,2024-06-14,,Standard,19.99,18,0,N/A,359.82,5,High
CUST-1237,2024-11-14,,Basic,9.99,17,0,N/A,169.83,0,Medium
CUST-1238,2024-05-11,,Basic,9.99,9,0,N/A,89.91,3,Medium
CUST-1239,2024-09-20,,Premium,29.99,10,0,N/A,299.9,7,High
CUST-1240,2024-02-24,,Standard,19.99,10,0,N/A,199.9,7,Medium
CUST-1241,2024-12-24,,Basic,9.99,7,0,N/A,69.93,3,Medium
CUST-1242,2024-05-10,2025-09-02,Basic,9.99,16,1,Other,159.84,1,High
CUST-1243,2024-10-14,,Basic,9.99,18,0,N/A,179.82,2,Low
CUST-1244,2024-09-22,,Basic,9.99,6,0,N/A,59.94,0,High
CUST-1245,2024-06-10,,Basic,9.99,20,0,N/A,199.8,2,Medium
CUST-1246,2024-03-27,,Basic,9.99,1,0,N/A,9.99,5,High
CUST-1247,2024-02-24,,Standard,19.99,1,0,N/A,19.99,0,Medium
CUST-1248,2024-10-14,,Basic,9.99,12,0,N/A,119.88,8,Medium
CUST-1249,2024-06-26,,Premium,29.99,21,0,N/A,629.79,4,Medium
CUST-1250,2024-12-14,,Premium,29.99,2,0,N/A,59.98,5,Medium
CUST-1251,2024-01-08,2024-05-07,Basic,9.99,4,1,Technical issues,39.96,7,Medium
CUST-1252,2024-11-16,,Standard,19.99,17,0,N/A,339.83,8,Medium
CUST-1253,2024-11-08,2025-03-08,Basic,9.99,4,1,Poor customer service,39.96,9,Medium
CUST-1254,2024-09-03,,Premium,29.99,11,0,N/A,329.89,3,High
CUST-1255,2024-11-18,,Basic,9.99,22,0,N/A,219.78,8,Medium
CUST-1256,2024-09-11,,Standard,19.99,4,0,N/A,79.96,2,Low
CUST-1257,2024-11-23,,Standard,19.99,1,0,N/A,19.99,9,Medium
CUST-1258,2024-02-23,2024-09-20,Basic,9.99,7,1,Price too high,69.93,9,Low
CUST-1259,2024-09-05,2026-02-27,Basic,9.99,18,1,Found better alternative,179.82,8,High
CUST-1260,2024-08-26,2025-05-23,Standard,19.99,9,1,Technical issues,179.91,5,High
CUST-1261,2024-08-16,2024-11-14,Standard,19.99,3,1,Price too high,59.97,9,Medium
CUST-1262,2024-03-07,,Basic,9.99,8,0,N/A,79.92,2,Medium
CUST-1263,2024-02-20,,Standard,19.99,19,0,N/A,379.81,4,Low
CUST-1264,2024-04-06,,Basic,9.99,4,0,N/A,39.96,2,High
CUST-1265,2024-04-01,2025-09-23,Standard,19.99,18,1,Found better alternative,359.82,4,High
CUST-1266,2024-09-20,2026-05-13,Basic,9.99,20,1,Technical issues,199.8,6,Low
CUST-1267,2024-10-17,,Premium,29.99,11,0,N/A,329.89,7,High
CUST-1268,2024-04-05,2025-05-30,Basic,9.99,14,1,Found better alternative,139.86,2,Medium
CUST-1269,2024-03-28,,Basic,9.99,18,0,N/A,179.82,1,Low
CUST-1270,2024-03-18,,Basic,9.99,16,0,N/A,159.84,0,Low
CUST-1271,2024-10-14,,Basic,9.99,3,0,N/A,29.97,8,Medium
CUST-1272,2024-04-29,,Standard,19.99,15,0,N/A,299.85,0,Medium
CUST-1273,2024-10-28,2025-02-25,Basic,9.99,4,1,Technical issues,39.96,6,High
CUST-1274,2024-06-13,,Premium,29.99,5,0,N/A,149.95,2,Medium
CUST-1275,2024-06-30,,Basic,9.99,17,0,N/A,169.83,1,Medium
CUST-1276,2024-08-10,,Basic,9.99,7,0,N/A,69.93,4,Medium
CUST-1277,2024-11-06,,Basic,9.99,16,0,N/A,159.84,6,Low
CUST-1278,2024-01-07,,Basic,9.99,14,0,N/A,139.86,7,Medium
CUST-1279,2024-11-25,,Basic,9.99,16,0,N/A,159.84,8,High
CUST-1280,2024-09-19,,Basic,9.99,7,0,N/A,69.93,5,Medium
CUST-1281,2024-06-09,,Basic,9.99,9,0,N/A,89.91,7,Medium
CUST-1282,2024-05-30,,Basic,9.99,4,0,N/A,39.96,2,Medium
CUST-1283,2024-03-25,2026-01-14,Standard,19.99,22,1,Poor customer service,439.78,2,Medium
CUST-1284,2024-05-26,,Standard,19.99,11,0,N/A,219.89,0,Medium
CUST-1285,2024-04-21,,Basic,9.99,2,0,N/A,19.98,0,Medium
CUST-1286,2024-02-05,,Basic,9.99,12,0,N/A,119.88,0,Medium
CUST-1287,2024-10-11,,Premium,29.99,12,0,N/A,359.88,4,Medium
CUST-1288,2024-07-06,,Standard,19.99,4,0,N/A,79.96,8,High
CUST-1289,2024-03-22,2025-09-13,Standard,19.99,18,1,Technical issues,359.82,0,Low
CUST-1290,2024-01-02,2025-09-23,Basic,9.99,21,1,No longer needed,209.79,2,High
CUST-1291,2024-10-29,2025-05-27,Standard,19.99,7,1,Other,139.93,5,High
CUST-1292,2024-07-15,,Standard,19.99,1,0,N/A,19.99,6,High
CUST-1293,2024-01-11,,Standard,19.99,23,0,N/A,459.77,6,Medium
CUST-1294,2024-08-21,2025-09-15,Premium,29.99,13,1,Price too high,389.87,8,High
CUST-1295,2024-07-13,,Basic,9.99,6,0,N/A,59.94,4,High
CUST-1296,2024-04-28,,Basic,9.99,6,0,N/A,59.94,9,Low
CUST-1297,2024-01-20,2025-01-14,Standard,19.99,12,1,No longer needed,239.88,1,High
CUST-1298,2024-09-17,,Premium,29.99,8,0,N/A,239.92,8,Medium
CUST-1299,2024-10-19,,Basic,9.99,22,0,N/A,219.78,5,Medium
CUST-1300,2024-09-12,,Basic,9.99,19,0,N/A,189.81,5,High
CUST-1301,2024-08-09,,Basic,9.99,5,0,N/A,49.95,5,Low
CUST-1302,2024-08-13,,Basic,9.99,18,0,N/A,179.82,5,Low
CUST-1303,2024-02-22,,Standard,19.99,5,0,N/A,99.95,6,High
CUST-1304,2024-12-20,,Standard,19.99,10,0,N/A,199.9,8,Medium
CUST-1305,2024-12-07,,Basic,9.99,1,0,N/A,9.99,1,Medium
CUST-1306,2024-12-29,,Basic,9.99,10,0,N/A,99.9,3,High
CUST-1307,2024-10-06,2025-03-05,Basic,9.99,5,1,Other,49.95,5,Medium
CUST-1308,2024-03-21,,Basic,9.99,12,0,N/A,119.88,7,High
